,,,,,,PM1 ,PM2,PM 10,,,,,,,,
2021-06-19T16:03:03.035854,54.56591833,-1.234615, none, se,0.010491707,5,7,7,1844,532,40,2,0,0,1919, 
2021-06-19T16:03:04.052118,54.565985,-1.234551667, none, se,0.010491707,5,8,8,1829,534,42,2,0,0,1919, 
2021-06-19T16:03:05.069012,54.56605167,-1.234493333, none, se,0.010491707,5,8,8,1829,534,42,2,0,0,1919, 
2021-06-19T16:03:06.085218,54.56611667,-1.23443, none, se,0.010491707,5,7,7,1820,532,40,2,0,0,1919, 
2021-06-19T16:03:07.101850,54.56618,-1.234368333, none, se,0.010491707,4,6,6,1820,532,40,2,0,0,1919, 
2021-06-19T16:03:09.118273,54.56634833,-1.234201667, none, se,0.010491707,4,7,7,1871,547,50,2,0,0,1919, 
2021-06-19T16:03:10.135531,54.566395,-1.234126667, none, se,0.010491707,4,7,7,1871,547,50,2,0,0,1919, 
2021-06-19T16:03:11.152117,54.56644333,-1.234051667, none, se,0.009821654,5,7,7,1856,537,45,2,0,0,1919, 
2021-06-19T16:03:12.169227,54.56648667,-1.233993333, none, se,0.009821654,5,7,7,1856,537,45,2,0,0,1919, 
2021-06-19T16:03:13.186556,54.566525,-1.233936667, none, se,0.009821654,5,7,7,1847,542,43,0,0,0,1919, 
2021-06-19T16:03:14.204114,54.56656,-1.233891667, none, se,0.009821654,5,7,7,1847,542,43,0,0,0,1919, 
2021-06-19T16:03:15.219656,54.56658833,-1.233845, none, se,0.009821654,5,6,6,1898,562,41,0,0,0,1919, 
2021-06-19T16:03:16.236498,54.56661,-1.233805, none, se,0.009821654,5,6,6,1898,562,41,0,0,0,1919, 
2021-06-19T16:03:17.253061,54.56663833,-1.233773333, none, se,0.009821654,5,6,6,2062,567,38,0,0,0,1919, 
2021-06-19T16:03:18.270144,54.56666167,-1.233738333, none, se,0.009821654,6,7,7,2062,567,38,0,0,0,1919, 
2021-06-19T16:03:19.287222,54.56668333,-1.233713333, none, se,0.004923727,7,9,9,2325,610,50,0,0,0,1919, 
2021-06-19T16:03:20.304123,54.56670667,-1.233696667, none, se,0.004923727,7,9,9,2325,610,50,0,0,0,1919, 
2021-06-19T16:03:21.320871,54.56673167,-1.233673333, none, se,0.004923727,6,8,8,2379,628,48,0,0,0,1919, 
2021-06-19T16:03:22.337874,54.56675833,-1.233648333, none, se,0.004923727,6,8,8,2379,628,48,0,0,0,1919, 
2021-06-19T16:03:23.354865,54.56678833,-1.233625, none, se,0.004923727,6,9,9,2597,779,60,0,0,0,1919, 
2021-06-19T16:03:24.372253,54.56681667,-1.233591667, none, se,0.004923727,6,9,9,2597,779,60,0,0,0,1919, 
2021-06-19T16:03:25.388196,54.56684167,-1.23355, none, se,0.004923727,7,9,9,2621,787,67,0,0,0,1919, 
2021-06-19T16:03:26.403689,54.56689167,-1.233488333, none, se,0.004923727,7,9,9,2621,787,67,0,0,0,1919, 
2021-06-19T16:03:27.420323,54.56691167,-1.23343, none, se,0.004468118,7,9,9,2636,787,72,0,0,0,1919, 
2021-06-19T16:03:28.438069,54.56693667,-1.233373333, none, se,0.004468118,7,9,9,2636,787,72,0,0,0,1919, 
2021-06-19T16:03:29.454171,54.566965,-1.233296667, none, se,0.004468118,7,9,9,2651,795,62,0,0,0,1919, 
2021-06-19T16:03:30.469688,54.56698667,-1.233223333, none, se,0.004468118,7,9,9,2651,795,62,0,0,0,1919, 
2021-06-19T16:03:31.486305,54.56699833,-1.233135, none, se,0.004468118,7,10,10,2666,803,69,0,0,0,1919, 
2021-06-19T16:03:32.502578,54.56700833,-1.233043333, none, se,0.004468118,7,10,10,2666,803,69,0,0,0,1919, 
2021-06-19T16:03:33.518886,54.56702,-1.232948333, none, se,0.004468118,8,11,11,2914,843,74,0,0,0,1919, 
2021-06-19T16:03:34.535514,54.567025,-1.232861667, none, se,0.004468118,8,11,11,2914,843,74,0,0,0,1919, 
2021-06-19T16:03:35.551567,54.56703167,-1.23277, none, e,0.006370056,9,12,12,3072,848,74,0,0,0,1919, 
2021-06-19T16:03:36.568433,54.56703667,-1.232685, none, e,0.006370056,9,12,12,3072,848,74,0,0,0,1919, 
2021-06-19T16:03:37.584297,54.567045,-1.232611667, none, e,0.006370056,10,12,12,3087,863,69,0,0,0,1919, 
2021-06-19T16:03:38.601337,54.567055,-1.232553333, none, e,0.006370056,9,11,11,3087,863,69,0,0,0,1919, 
2021-06-19T16:03:39.616567,54.56707,-1.232495, none, e,0.006370056,8,11,12,2923,855,84,2,2,0,1919, 
2021-06-19T16:03:40.632504,54.56708167,-1.232438333, none, e,0.006370056,8,11,12,2923,855,84,2,2,0,1919, 
2021-06-19T16:03:41.648920,54.56709833,-1.232388333, none, e,0.006370056,9,11,13,3096,867,86,2,2,0,1919, 
2021-06-19T16:03:42.664672,54.56711833,-1.232343333, none, e,0.006370056,9,11,13,3096,867,86,2,2,0,1919, 
2021-06-19T16:03:43.681632,54.56716,-1.232301667, none, e,0.004770536,9,11,12,3072,857,78,2,2,0,1919, 
2021-06-19T16:03:44.697815,54.56718667,-1.232261667, none, e,0.004770536,9,11,12,3072,857,78,2,2,0,1919, 
2021-06-19T16:03:45.713624,54.56722167,-1.232223333, none, e,0.004770536,9,11,12,3132,869,73,2,2,0,1919, 
2021-06-19T16:03:46.729987,54.567265,-1.232191667, none, e,0.004770536,9,11,12,3132,869,73,2,2,0,1919, 
2021-06-19T16:03:47.746571,54.56734333,-1.232203333, none, e,0.004770536,9,12,13,3186,894,73,2,2,0,1919, 
2021-06-19T16:03:48.762755,54.56742333,-1.232225, none, e,0.004770536,9,12,13,3186,894,73,2,2,0,1919, 
2021-06-19T16:03:49.778667,54.567505,-1.23224, none, e,0.004770536,9,12,13,3165,889,73,2,2,0,1919, 
2021-06-19T16:03:50.795072,54.56757333,-1.232218333, none, e,0.004770536,9,12,13,3165,889,73,2,2,0,1919, 
2021-06-19T16:03:51.811603,54.56764167,-1.232196667, none, s,0.007712127,10,12,13,3368,1044,68,2,2,0,1919, 
2021-06-19T16:03:52.828012,54.56771333,-1.232175, none, s,0.007712127,10,12,13,3368,1044,68,2,2,0,1919, 
2021-06-19T16:03:53.844147,54.56778167,-1.232161667, none, s,0.007712127,8,11,12,3120,874,73,2,2,0,1919, 
2021-06-19T16:03:54.859948,54.56785167,-1.232146667, none, s,0.007712127,8,11,12,3120,874,73,2,2,0,1919, 
2021-06-19T16:03:55.876064,54.56795833,-1.23214, none, s,0.007712127,9,12,13,3105,869,78,2,2,0,1919, 
2021-06-19T16:03:56.892265,54.568035,-1.23216, none, s,0.007712127,9,12,13,3105,869,78,2,2,0,1919, 
2021-06-19T16:03:57.908055,54.56811,-1.232173333, none, s,0.007712127,9,12,13,2926,851,86,2,2,0,1919, 
2021-06-19T16:03:58.924548,54.56818333,-1.232186667, none, s,0.007712127,9,12,13,2926,851,86,2,2,0,1919, 
2021-06-19T16:03:59.941773,54.568255,-1.232198333, none, s,0.009742804,8,10,10,2851,826,63,0,0,0,1919, 
2021-06-19T16:04:00.957744,54.56832333,-1.232218333, none, s,0.009742804,8,10,10,2851,826,63,0,0,0,1919, 
2021-06-19T16:04:01.974598,54.56838833,-1.232236667, none, s,0.009742804,8,9,9,2669,806,63,0,0,0,1919, 
2021-06-19T16:04:02.991358,54.56845167,-1.232258333, none, s,0.009742804,9,10,10,2669,806,63,0,0,0,1919, 
2021-06-19T16:04:04.007636,54.56849833,-1.232271667, none, s,0.009742804,8,10,10,2654,811,63,0,0,0,1919, 
2021-06-19T16:04:05.024911,54.56854667,-1.232271667, none, s,0.009742804,8,10,10,2654,811,63,0,0,0,1919, 
2021-06-19T16:04:06.041290,54.568595,-1.232276667, none, s,0.009742804,9,11,11,2675,819,63,0,0,0,1919, 
2021-06-19T16:04:07.057814,54.56865833,-1.232275, none, s,0.006445734,9,11,11,2675,819,63,0,0,0,1919, 
2021-06-19T16:04:08.074767,54.56870167,-1.23229, none, s,0.006445734,9,11,11,2681,816,68,0,0,0,1919, 
2021-06-19T16:04:09.091919,54.56876333,-1.232268333, none, s,0.006445734,9,11,11,2681,816,68,0,0,0,1919, 
2021-06-19T16:04:10.108309,54.56880833,-1.232253333, none, s,0.006445734,8,10,10,2839,823,75,0,0,0,1919, 
2021-06-19T16:04:12.124700,54.56892667,-1.232261667, none, s,0.006445734,8,10,10,2839,823,75,0,0,0,1919, 
2021-06-19T16:04:13.141712,54.56897667,-1.232255, none, s,0.006445734,7,10,10,2642,793,78,0,0,0,1919, 
2021-06-19T16:04:14.157969,54.56902833,-1.232243333, none, s,0.006445734,8,11,11,2642,793,78,0,0,0,1919, 
2021-06-19T16:04:15.176079,54.56908,-1.232241667, none, s,0.006705194,9,11,11,2824,803,66,0,0,0,1919, 
2021-06-19T16:04:16.193537,54.56913667,-1.232235, none, s,0.006705194,9,11,11,2824,803,66,0,0,0,1919, 
2021-06-19T16:04:17.210585,54.56918833,-1.232223333, none, s,0.006705194,9,11,11,2878,813,59,0,0,0,1919, 
2021-06-19T16:04:18.227333,54.56924,-1.232216667, none, s,0.006705194,9,11,11,2878,813,59,0,0,0,1919, 
2021-06-19T16:04:19.244650,54.56929667,-1.232206667, none, s,0.006705194,10,11,11,2923,828,59,0,0,0,1919, 
2021-06-19T16:04:20.261759,54.56933667,-1.23221, none, s,0.006705194,10,11,11,2923,828,59,0,0,0,1919, 
2021-06-19T16:04:21.278816,54.56936667,-1.232223333, none, s,0.006705194,9,11,11,3081,836,64,0,0,0,1919, 
2021-06-19T16:04:22.296173,54.5694,-1.23223, none, s,0.006705194,9,11,11,3081,836,64,0,0,0,1919, 
2021-06-19T16:04:23.313146,54.56942333,-1.232245, none, s,0.005453921,10,12,12,3126,849,62,0,0,0,1919, 
2021-06-19T16:04:24.330143,54.56944333,-1.232275, none, s,0.005453921,9,11,11,3126,849,62,0,0,0,1919, 
2021-06-19T16:04:25.347178,54.56947833,-1.232291667, none, s,0.005453921,9,11,11,3111,844,65,0,0,0,1919, 
2021-06-19T16:04:26.365095,54.56952,-1.232286667, none, s,0.005453921,9,11,11,3111,844,65,0,0,0,1919, 
2021-06-19T16:04:27.381111,54.56955833,-1.232281667, none, s,0.005453921,9,11,11,3090,841,73,0,0,0,1919, 
2021-06-19T16:04:28.399335,54.569595,-1.232273333, none, s,0.005453921,10,12,12,3090,841,73,0,0,0,1919, 
2021-06-19T16:04:29.415652,54.56963333,-1.232271667, none, s,0.005453921,9,12,12,3099,846,65,0,0,0,1919, 
2021-06-19T16:04:30.432027,54.56966833,-1.232271667, none, s,0.005453921,9,12,12,3099,846,65,0,0,0,1919, 
2021-06-19T16:04:31.448298,54.56970333,-1.23227, none, s,0.004453748,9,11,11,2932,834,56,0,0,0,1919, 
2021-06-19T16:04:32.464674,54.56974,-1.232273333, none, s,0.004453748,9,11,11,2932,834,56,0,0,0,1919, 
2021-06-19T16:04:33.482230,54.56977333,-1.232271667, none, s,0.004453748,9,11,11,2932,837,48,0,0,0,1919, 
2021-06-19T16:04:34.497616,54.56980667,-1.232271667, none, s,0.004453748,8,10,10,2932,837,48,0,0,0,1919, 
2021-06-19T16:04:35.514078,54.56983667,-1.232273333, none, s,0.004453748,8,10,10,2932,847,52,0,0,0,1919, 
2021-06-19T16:04:36.530450,54.56986667,-1.232266667, none, s,0.004453748,8,10,10,2932,847,52,0,0,0,1919, 
2021-06-19T16:04:37.546886,54.56989167,-1.23227, none, s,0.004453748,8,10,10,2842,830,59,0,0,0,1919, 
2021-06-19T16:04:38.563795,54.56991167,-1.232281667, none, s,0.004453748,8,10,10,2842,830,59,0,0,0,1919, 
2021-06-19T16:04:39.580569,54.56992833,-1.232296667, none, s,0.003582523,7,9,9,2639,805,54,0,0,0,1919, 
2021-06-19T16:04:40.596702,54.56993833,-1.232315, none, s,0.003582523,7,9,9,2639,805,54,0,0,0,1919, 
2021-06-19T16:04:41.613632,54.56993833,-1.232331667, none, s,0.003582523,7,8,8,2600,790,54,0,0,0,1919, 
2021-06-19T16:04:42.629418,54.56993,-1.232338333, none, s,0.003582523,7,8,8,2600,790,54,0,0,0,1919, 
2021-06-19T16:04:43.646758,54.56990667,-1.232333333, none, s,0.003582523,7,8,8,2609,795,61,0,0,0,1919, 
2021-06-19T16:04:44.662927,54.56989833,-1.232323333, none, s,0.003582523,7,8,8,2609,795,61,0,0,0,1919, 
2021-06-19T16:04:45.678575,54.56988667,-1.232313333, none, s,0.003582523,6,8,8,2573,777,63,0,0,0,1919, 
2021-06-19T16:04:46.694981,54.56987333,-1.232293333, none, s,0.003582523,6,8,8,2573,777,63,0,0,0,1919, 
2021-06-19T16:04:47.711667,54.56987,-1.232263333, none, ne,0.000976101,6,8,8,2421,770,58,0,0,0,1919, 
2021-06-19T16:04:48.728554,54.56986833,-1.232225, none, ne,0.000976101,6,8,8,2421,770,58,0,0,0,1919, 
2021-06-19T16:04:49.744390,54.56985833,-1.232193333, none, ne,0.000976101,6,8,8,2397,637,58,0,0,0,1919, 
2021-06-19T16:04:50.760783,54.56985333,-1.232163333, none, ne,0.000976101,6,8,8,2397,637,58,0,0,0,1919, 
2021-06-19T16:04:51.777450,54.56984833,-1.232123333, none, ne,0.000976101,6,8,8,2382,627,58,0,0,0,1919, 
2021-06-19T16:04:52.793782,54.56984167,-1.232088333, none, ne,0.000976101,6,8,8,2382,627,58,0,0,0,1919, 
2021-06-19T16:04:53.810415,54.56984,-1.232043333, none, ne,0.000976101,6,8,8,2406,639,63,0,0,0,1919, 
2021-06-19T16:04:54.826215,54.56984,-1.23199, none, ne,0.000976101,6,8,8,2406,639,63,0,0,0,1919, 
2021-06-19T16:04:55.843055,54.56983833,-1.231943333, none, e,0.002989408,6,8,8,2352,619,59,0,0,0,1919, 
2021-06-19T16:04:56.859027,54.56983333,-1.231906667, none, e,0.002989408,6,8,8,2352,619,59,0,0,0,1919, 
2021-06-19T16:04:57.875335,54.56983167,-1.23187, none, e,0.002989408,6,8,8,2388,629,52,0,0,0,1919, 
2021-06-19T16:04:58.891670,54.56983167,-1.231838333, none, e,0.002989408,7,9,9,2388,629,52,0,0,0,1919, 
2021-06-19T16:04:59.907759,54.56984,-1.231803333, none, e,0.002989408,7,9,9,2409,632,52,0,0,0,1919, 
2021-06-19T16:05:00.924796,54.56984833,-1.231775, none, e,0.002989408,7,9,9,2409,632,52,0,0,0,1919, 
2021-06-19T16:05:01.941261,54.56985333,-1.231751667, none, e,0.002989408,7,9,9,2403,632,43,0,0,0,1919, 
2021-06-19T16:05:02.957407,54.569855,-1.231741667, none, e,0.002989408,6,8,8,2403,632,43,0,0,0,1919, 
2021-06-19T16:05:03.974500,54.56985333,-1.231735, none, e,0.001933218,7,8,8,2394,629,40,0,0,0,1919, 
2021-06-19T16:05:04.991114,54.56985333,-1.23172, none, e,0.001933218,7,8,8,2394,629,40,0,0,0,1919, 
2021-06-19T16:05:06.007482,54.56985,-1.231708333, none, e,0.001933218,7,9,9,2582,785,48,0,0,0,1919, 
2021-06-19T16:05:07.024198,54.56984,-1.2317, none, e,0.001933218,7,9,9,2582,785,48,0,0,0,1919, 
2021-06-19T16:05:08.040944,54.56983667,-1.231691667, none, e,0.001933218,7,8,8,2424,770,43,0,0,0,1919, 
2021-06-19T16:05:09.057341,54.56983333,-1.231686667, none, e,0.001933218,7,8,8,2424,770,43,0,0,0,1919, 
2021-06-19T16:05:10.074095,54.56982833,-1.231685, none, e,0.001933218,6,9,9,2388,627,58,0,0,0,1919, 
2021-06-19T16:05:11.092763,54.56982667,-1.231676667, none, ne,0.000684051,6,9,9,2388,627,58,0,0,0,1919, 
2021-06-19T16:05:13.109893,54.56988,-1.231603333, none, ne,0.000684051,7,9,9,2418,772,60,0,0,0,1919, 
2021-06-19T16:05:14.126749,54.56989833,-1.23158, none, ne,0.000684051,8,10,10,2418,772,60,0,0,0,1919, 
2021-06-19T16:05:15.143370,54.569915,-1.231563333, none, ne,0.000684051,8,10,10,2424,772,53,0,0,0,1919, 
2021-06-19T16:05:16.160056,54.56993333,-1.23154, none, ne,0.000684051,8,10,10,2424,772,53,0,0,0,1919, 
2021-06-19T16:05:17.176593,54.56995,-1.231518333, none, ne,0.000684051,8,10,10,2651,807,60,0,0,0,1919, 
2021-06-19T16:05:18.193465,54.56996333,-1.231503333, none, ne,0.000684051,8,10,10,2651,807,60,0,0,0,1919, 
2021-06-19T16:05:19.210584,54.56997333,-1.231496667, none, se,0.002859274,8,10,12,2839,829,62,2,2,2,1919, 
2021-06-19T16:05:20.227276,54.56998167,-1.231496667, none, se,0.002859274,8,10,12,2839,829,62,2,2,2,1919, 
2021-06-19T16:05:21.244535,54.56998833,-1.231491667, none, se,0.002859274,8,11,12,2893,854,67,2,2,2,1919, 
2021-06-19T16:05:22.261303,54.569995,-1.231488333, none, se,0.002859274,8,11,12,2893,854,67,2,2,2,1919, 
2021-06-19T16:05:23.277538,54.56999833,-1.231486667, none, se,0.002859274,8,11,13,2938,866,74,2,2,2,1919, 
2021-06-19T16:05:24.294643,54.57000333,-1.231485, none, se,0.002859274,9,12,14,2938,866,74,2,2,2,1919, 
2021-06-19T16:05:25.312116,54.57000833,-1.231485, none, se,0.002859274,9,13,14,3096,874,77,2,2,2,1919, 
2021-06-19T16:05:26.328719,54.57001,-1.231486667, none, se,0.002859274,9,13,14,3096,874,77,2,2,2,1919, 
2021-06-19T16:05:27.346609,54.570005,-1.231491667, none, s,0.000505271,10,12,13,3111,874,62,2,2,2,1919, 
2021-06-19T16:05:28.363423,54.56999833,-1.231485, none, s,0.000505271,10,12,13,3111,874,62,2,2,2,1919, 
2021-06-19T16:05:29.379912,54.569985,-1.231486667, none, s,0.000505271,10,13,15,3329,1029,72,2,2,2,1919, 
2021-06-19T16:05:30.395845,54.569965,-1.231501667, none, s,0.000505271,10,13,15,3329,1029,72,2,2,2,1919, 
2021-06-19T16:05:31.411990,54.569945,-1.231515, none, s,0.000505271,11,13,16,3374,1039,62,4,4,4,1919, 
2021-06-19T16:05:32.428528,54.56992,-1.231535, none, s,0.000505271,11,13,16,3374,1039,62,4,4,4,1919, 
2021-06-19T16:05:33.445996,54.56989333,-1.231551667, none, s,0.000505271,10,13,16,3368,1034,67,4,4,4,1919, 
2021-06-19T16:05:34.461398,54.56987,-1.23156, none, s,0.000505271,10,13,16,3368,1034,67,4,4,4,1919, 
2021-06-19T16:05:35.477655,54.56984833,-1.231576667, none, nw,0.002608879,9,12,15,3159,879,69,4,4,4,1919, 
2021-06-19T16:05:36.494150,54.56982333,-1.23159, none, nw,0.002608879,9,12,15,3159,879,69,4,4,4,1919, 
2021-06-19T16:05:37.509944,54.56980167,-1.231606667, none, nw,0.002608879,8,11,14,3174,879,66,4,4,4,1919, 
2021-06-19T16:05:38.526942,54.56977667,-1.231618333, none, nw,0.002608879,8,11,14,3174,879,66,4,4,4,1919, 
2021-06-19T16:05:39.542818,54.569755,-1.231633333, none, nw,0.002608879,7,10,12,3093,852,68,2,2,2,1919, 
2021-06-19T16:05:40.558849,54.56972667,-1.23165, none, nw,0.002608879,7,10,12,3093,852,68,2,2,2,1919, 
2021-06-19T16:05:41.574771,54.5697,-1.231658333, none, nw,0.002608879,8,12,13,3114,847,70,2,2,2,1919, 
2021-06-19T16:05:42.590970,54.56967333,-1.231668333, none, nw,0.002608879,8,12,13,3114,847,70,2,2,2,1919, 
2021-06-19T16:05:43.607712,54.569645,-1.23168, none, nw,0.003367221,8,11,13,2932,832,67,2,2,2,1919, 
2021-06-19T16:05:44.623895,54.56962,-1.231691667, none, nw,0.003367221,8,11,13,2932,832,67,2,2,2,1919, 
2021-06-19T16:05:45.639534,54.56959667,-1.231693333, none, nw,0.003367221,8,10,12,2684,799,62,2,2,2,1919, 
2021-06-19T16:05:46.655469,54.569575,-1.231683333, none, nw,0.003367221,8,10,12,2684,799,62,2,2,2,1919, 
2021-06-19T16:05:47.671467,54.569555,-1.231666667, none, nw,0.003367221,7,10,12,2624,781,64,2,2,2,1919, 
2021-06-19T16:05:48.688092,54.56953167,-1.231651667, none, nw,0.003367221,7,10,12,2624,781,64,2,2,2,1919, 
2021-06-19T16:05:49.704706,54.56951333,-1.231628333, none, nw,0.003367221,7,10,11,2603,776,69,2,2,2,1919, 
2021-06-19T16:05:50.720905,54.569495,-1.231606667, none, nw,0.003367221,7,10,11,2603,776,69,2,2,2,1919, 
2021-06-19T16:05:51.737570,54.56947833,-1.231585, none, ne,0.002788275,7,10,10,2603,779,64,0,0,0,1919, 
2021-06-19T16:05:52.754045,54.569465,-1.231556667, none, ne,0.002788275,7,10,10,2603,779,64,0,0,0,1919, 
2021-06-19T16:05:53.770895,54.56948,-1.231615, none, ne,0.002788275,7,9,9,2564,636,59,0,0,0,1919, 
2021-06-19T16:05:54.786848,54.56949333,-1.231675, none, ne,0.002788275,6,8,8,2564,636,59,0,0,0,1919, 
2021-06-19T16:05:55.803639,54.56951167,-1.231728333, none, ne,0.002788275,7,10,10,2675,801,67,0,0,0,1919, 
2021-06-19T16:05:56.819577,54.569525,-1.23179, none, ne,0.002788275,7,10,10,2675,801,67,0,0,0,1919, 
2021-06-19T16:05:57.835997,54.569525,-1.231778333, none, ne,0.002788275,6,9,9,2561,638,63,0,0,0,1919, 
2021-06-19T16:05:58.851685,54.56953,-1.231756667, none, ne,0.002788275,7,10,10,2561,638,63,0,0,0,1919, 
2021-06-19T16:05:59.868690,54.56953833,-1.231731667, none, w,0.001653085,7,10,10,2597,776,68,0,0,0,1919, 
2021-06-19T16:06:00.885280,54.56954667,-1.231705, none, w,0.001653085,7,10,10,2597,776,68,0,0,0,1919, 
2021-06-19T16:06:01.901794,54.56956,-1.231685, none, w,0.001653085,7,9,9,2379,628,56,0,0,0,1919, 
2021-06-19T16:06:02.917846,54.569585,-1.231675, none, w,0.001653085,7,9,9,2379,628,56,0,0,0,1919, 
2021-06-19T16:06:03.935105,54.56961833,-1.231685, none, w,0.001653085,7,10,10,2388,636,64,0,0,0,1919, 
2021-06-19T16:06:04.951433,54.56965,-1.231668333, none, w,0.001653085,7,10,10,2388,636,64,0,0,0,1919, 
2021-06-19T16:06:05.967508,54.56968,-1.231648333, none, w,0.001653085,7,10,10,2561,774,62,0,0,0,1919, 
2021-06-19T16:06:06.984779,54.569715,-1.231626667, none, w,0.001653085,7,10,10,2561,774,62,0,0,0,1919, 
2021-06-19T16:06:08.000944,54.56975,-1.231605, none, se,0.00355893,7,10,10,2561,769,72,0,0,0,1919, 
2021-06-19T16:06:09.017209,54.56978667,-1.231588333, none, se,0.00355893,7,10,10,2561,769,72,0,0,0,1919, 
2021-06-19T16:06:10.033973,54.56982167,-1.231573333, none, se,0.00355893,7,9,9,2373,616,55,0,0,0,1919, 
2021-06-19T16:06:11.050410,54.56986167,-1.231565, none, se,0.00355893,7,9,9,2373,616,55,0,0,0,1919, 
2021-06-19T16:06:12.066950,54.56989833,-1.231558333, none, se,0.00355893,7,9,9,2379,621,60,0,0,0,1919, 
2021-06-19T16:06:13.083502,54.56993667,-1.231551667, none, se,0.00355893,7,9,9,2379,621,60,0,0,0,1919, 
2021-06-19T16:06:15.100263,54.57005667,-1.231535, none, s,0.004913855,7,9,9,2379,624,65,0,0,0,1919, 
2021-06-19T16:06:16.116998,54.57009667,-1.231528333, none, s,0.004913855,7,9,9,2379,624,65,0,0,0,1919, 
2021-06-19T16:06:17.133308,54.57013833,-1.23152, none, s,0.004913855,6,9,9,2319,604,60,0,0,0,1919, 
2021-06-19T16:06:18.150003,54.57017667,-1.231511667, none, s,0.004913855,6,9,9,2319,604,60,0,0,0,1919, 
2021-06-19T16:06:19.166546,54.57021833,-1.231505, none, s,0.004913855,6,9,9,2349,614,69,0,0,0,1919, 
2021-06-19T16:06:20.183133,54.57025667,-1.231495, none, s,0.004913855,5,8,8,2349,614,69,0,0,0,1919, 
2021-06-19T16:06:21.199143,54.57029333,-1.231481667, none, s,0.004913855,6,8,8,2349,611,60,0,0,0,1919, 
2021-06-19T16:06:22.216521,54.57033333,-1.231473333, none, s,0.004913855,6,8,8,2349,611,60,0,0,0,1919, 
2021-06-19T16:06:23.232670,54.57037,-1.23147, none, s,0.005013168,7,9,9,2349,608,58,0,0,0,1919, 
2021-06-19T16:06:24.249587,54.57040667,-1.231468333, none, s,0.005013168,7,9,9,2349,608,58,0,0,0,1919, 
2021-06-19T16:06:25.267987,54.57044333,-1.231466667, none, s,0.005013168,7,9,9,2370,613,53,0,0,0,1919, 
2021-06-19T16:06:26.284469,54.57047833,-1.231458333, none, s,0.005013168,7,9,9,2370,613,53,0,0,0,1919, 
2021-06-19T16:06:27.301520,54.57050667,-1.231453333, none, s,0.005013168,7,9,9,2364,613,60,0,0,0,1919, 
2021-06-19T16:06:28.318154,54.57054167,-1.231438333, none, s,0.005013168,7,9,9,2364,613,60,0,0,0,1919, 
2021-06-19T16:06:29.335425,54.570575,-1.231446667, none, s,0.005013168,7,9,9,2379,626,55,0,0,0,1919, 
2021-06-19T16:06:30.354881,54.570605,-1.231446667, none, s,0.005013168,7,9,9,2379,626,55,0,0,0,1919, 
2021-06-19T16:06:31.375145,54.570635,-1.231456667, none, s,0.004211293,7,10,10,2409,774,62,0,0,0,1919, 
2021-06-19T16:06:32.394900,54.57067333,-1.23148, none, s,0.004211293,7,10,10,2409,774,62,0,0,0,1919, 
2021-06-19T16:06:33.423859,54.57070333,-1.231476667, none, s,0.004211293,7,9,9,2349,623,53,0,0,0,1919, 
2021-06-19T16:06:34.446280,54.57072833,-1.231473333, none, s,0.004211293,7,9,9,2349,623,53,0,0,0,1919, 
2021-06-19T16:06:35.462838,54.57075333,-1.23147, none, s,0.004211293,7,9,9,2364,630,53,0,0,0,1919, 
2021-06-19T16:06:36.479539,54.57078,-1.231476667, none, s,0.004211293,7,9,9,2364,630,53,0,0,0,1919, 
2021-06-19T16:06:37.495516,54.5708,-1.231481667, none, s,0.004211293,7,9,9,2334,623,53,0,0,0,1919, 
2021-06-19T16:06:38.513751,54.57081667,-1.23148, none, s,0.004211293,7,9,9,2334,623,53,0,0,0,1919, 
2021-06-19T16:06:39.529614,54.57083333,-1.231476667, none, s,0.003155883,7,9,10,2358,628,53,2,2,0,1919, 
2021-06-19T16:06:40.545781,54.57084333,-1.231476667, none, s,0.003155883,7,9,10,2358,628,53,2,2,0,1919, 
