latitude;longitude;altitude;;;;
54.5713916667,;-1.24045,;83;;;;
54.5713666667,;-1.2404666667,;83;;;;
54.5713466667,;-1.2404816667,;83;;;;
54.5713233333,;-1.2404933333,;83;;;;
54.5712966667,;-1.2405016667,;83;;;;
54.57127,;-1.2405133333,;82;;;;
54.57124,;-1.240555,;82;;;;
54.571215,;-1.2405866667,;81;;;;
54.5711933333,;-1.2406033333,;80;;;;
54.5711766667,;-1.2406116667,;80;;;;
54.5711583333,;-1.2406216667,;80;;;;
54.571145,;-1.2406316667,;80;;;;
54.57113,;-1.2406383333,;80;;;;
54.5711216667,;-1.2406516667,;80;;;;
54.5711116667,;-1.2406483333,;80;;;;
54.5711016667,;-1.2406416667,;80;;;;
54.571095,;-1.24066,;80;;;;
54.57109,;-1.2406833333,;80;;;;
54.57109,;-1.2407083333,;80;;;;
54.5711,;-1.2407433333,;81;;;;
54.5711083333,;-1.2407816667,;81;;;;
54.5711133333,;-1.24082,;82;;;;
54.5711033333,;-1.2408566667,;81;;;;
54.5711,;-1.2408966667,;81;;;;
54.571095,;-1.2409366667,;81;;;;
54.571095,;-1.2409783333,;82;;;;
54.5711,;-1.2410216667,;83;;;;
54.57109,;-1.24106,;83;;;;
54.5710733333,;-1.2410933333,;82;;;;
54.5710516667,;-1.2411166667,;82;;;;
54.57103,;-1.2411366667,;83;;;;
54.571005,;-1.2411583333,;83;;;;
54.5709766667,;-1.2411716667,;83;;;;
54.5709483333,;-1.241185,;83;;;;
54.5709216667,;-1.2411966667,;83;;;;
54.570895,;-1.24121,;82;;;;
54.5708683333,;-1.2412266667,;82;;;;
54.57084,;-1.2412433333,;83;;;;
54.5708133333,;-1.24126,;83;;;;
54.5707833333,;-1.2412766667,;83;;;;
54.5707533333,;-1.241295,;83;;;;
54.5707233333,;-1.2413133333,;83;;;;
54.5706916667,;-1.2413266667,;84;;;;
54.5706566667,;-1.2413433333,;83;;;;
54.5706233333,;-1.2413633333,;82;;;;
54.57059,;-1.241385,;82;;;;
54.570555,;-1.241405,;82;;;;
54.5705183333,;-1.241425,;81;;;;
54.5704816667,;-1.2414416667,;81;;;;
54.5704466667,;-1.24145,;83;;;;
54.5704133333,;-1.24145,;83;;;;
54.5703816667,;-1.241455,;82;;;;
54.57035,;-1.2414616667,;82;;;;
54.5703183333,;-1.24147,;82;;;;
54.57029,;-1.24148,;82;;;;
54.570255,;-1.2414883333,;81;;;;
54.5702166667,;-1.2415,;81;;;;
54.5701833333,;-1.2415133333,;81;;;;
54.57015,;-1.2415316667,;81;;;;
54.5701166667,;-1.2415466667,;81;;;;
54.57008,;-1.2415483333,;80;;;;
54.570045,;-1.2415483333,;80;;;;
54.5700066667,;-1.2415566667,;80;;;;
54.5699733333,;-1.24155,;80;;;;
54.5699433333,;-1.241545,;80;;;;
54.5699166667,;-1.2415466667,;80;;;;
54.5698616667,;-1.2415533333,;80;;;;
54.5698216667,;-1.24157,;82;;;;
54.569795,;-1.2415983333,;82;;;;
54.569765,;-1.2416433333,;82;;;;
54.5697433333,;-1.2416683333,;82;;;;
54.569725,;-1.2416916667,;82;;;;
54.5697183333,;-1.2416933333,;82;;;;
54.5697116667,;-1.2417016667,;82;;;;
54.5697066667,;-1.2417066667,;82;;;;
54.5697016667,;-1.2417083333,;83;;;;
54.5697016667,;-1.241705,;83;;;;
54.5696983333,;-1.2416983333,;84;;;;
54.5696966667,;-1.2416916667,;84;;;;
54.5696966667,;-1.241685,;83;;;;
54.569695,;-1.2416816667,;83;;;;
54.569695,;-1.2416783333,;84;;;;
54.5696933333,;-1.2416766667,;85;;;;
54.5696916667,;-1.241675,;85;;;;
54.5696916667,;-1.2416733333,;84;;;;
54.5696916667,;-1.24167,;84;;;;
54.5696916667,;-1.241665,;85;;;;
54.5696916667,;-1.2416533333,;85;;;;
54.5696933333,;-1.2416266667,;85;;;;
54.569685,;-1.2415933333,;86;;;;
54.56968,;-1.2415616667,;86;;;;
54.569675,;-1.2415266667,;86;;;;
54.56967,;-1.24149,;86;;;;
54.5696633333,;-1.241455,;86;;;;
54.56966,;-1.241415,;85;;;;
54.569655,;-1.241375,;85;;;;
54.5696466667,;-1.2413316667,;85;;;;
54.5696483333,;-1.2412883333,;86;;;;
54.5696416667,;-1.2412466667,;85;;;;
54.569635,;-1.241215,;84;;;;
54.569625,;-1.241185,;83;;;;
54.5696116667,;-1.2411566667,;83;;;;
54.5696,;-1.2411216667,;83;;;;
54.5695916667,;-1.24108,;83;;;;
54.5695883333,;-1.2410333333,;83;;;;
54.5695883333,;-1.2409866667,;82;;;;
54.5695883333,;-1.2409416667,;82;;;;
54.569585,;-1.2409,;82;;;;
54.56958,;-1.2408583333,;82;;;;
54.5695766667,;-1.2408166667,;82;;;;
54.5695733333,;-1.240775,;82;;;;
54.5695533333,;-1.240715,;81;;;;
54.5695383333,;-1.24066,;82;;;;
54.569535,;-1.2406166667,;82;;;;
54.5695333333,;-1.2405733333,;82;;;;
54.56953,;-1.2405283333,;82;;;;
54.5695233333,;-1.2404766667,;83;;;;
54.5695166667,;-1.2404233333,;83;;;;
54.5695116667,;-1.2403716667,;83;;;;
54.569505,;-1.24032,;83;;;;
54.5694983333,;-1.2402716667,;83;;;;
54.569495,;-1.2402233333,;82;;;;
54.56949,;-1.24018,;82;;;;
54.5694883333,;-1.2401416667,;82;;;;
54.5694883333,;-1.2401083333,;81;;;;
54.569485,;-1.2400716667,;81;;;;
54.56948,;-1.2400433333,;81;;;;
54.5694833333,;-1.240025,;81;;;;
54.5694933333,;-1.2400116667,;81;;;;
54.5695066667,;-1.2400033333,;81;;;;
54.5695266667,;-1.23999,;82;;;;
54.5695366667,;-1.239975,;82;;;;
54.5695416667,;-1.239955,;89;;;;
54.5695483333,;-1.2399433333,;92;;;;
54.5695483333,;-1.239925,;95;;;;
54.569555,;-1.2399083333,;101;;;;
54.56956,;-1.2398983333,;102;;;;
54.5695766667,;-1.23989,;103;;;;
54.5695833333,;-1.239885,;108;;;;
54.5695883333,;-1.2398666667,;110;;;;
54.569585,;-1.2398583333,;112;;;;
54.56958,;-1.2398516667,;108;;;;
54.5695733333,;-1.2398483333,;107;;;;
54.5695633333,;-1.23985,;106;;;;
54.5695516667,;-1.239845,;106;;;;
54.5695366667,;-1.23987,;109;;;;
54.5695183333,;-1.2398766667,;112;;;;
54.5695083333,;-1.2399016667,;115;;;;
54.5694983333,;-1.2398983333,;112;;;;
54.5694933333,;-1.2398783333,;110;;;;
54.5694916667,;-1.2398466667,;109;;;;
54.5694866667,;-1.2398133333,;106;;;;
54.5694766667,;-1.2397833333,;103;;;;
54.5694683333,;-1.23975,;101;;;;
54.5694583333,;-1.2397183333,;97;;;;
54.5694533333,;-1.239685,;89;;;;
54.5694483333,;-1.239655,;90;;;;
54.5694416667,;-1.23963,;84;;;;
54.569435,;-1.2396016667,;84;;;;
54.56943,;-1.2395716667,;82;;;;
54.5694233333,;-1.239545,;82;;;;
54.56941,;-1.239515,;81;;;;
54.5694033333,;-1.2394883333,;82;;;;
54.569395,;-1.2394633333,;82;;;;
54.5693883333,;-1.2394416667,;82;;;;
54.56938,;-1.2394233333,;82;;;;
54.5693766667,;-1.2394116667,;83;;;;
54.5693766667,;-1.2394066667,;83;;;;
54.5693766667,;-1.239395,;82;;;;
54.5693816667,;-1.2393816667,;82;;;;
54.5693816667,;-1.23938,;82;;;;
54.5693816667,;-1.2393783333,;83;;;;
54.5693816667,;-1.2393766667,;83;;;;
54.5693833333,;-1.2393766667,;83;;;;
54.5693833333,;-1.239375,;83;;;;
54.569385,;-1.2393733333,;83;;;;
54.569385,;-1.2393716667,;83;;;;
54.569385,;-1.2393716667,;83;;;;
54.5693866667,;-1.2393716667,;83;;;;
54.569385,;-1.2393716667,;83;;;;
54.5693866667,;-1.2393716667,;83;;;;
54.5693866667,;-1.2393716667,;83;;;;
54.5693866667,;-1.2393716667,;83;;;;
54.569385,;-1.2393716667,;82;;;;
54.569385,;-1.2393716667,;82;;;;
54.569385,;-1.2393683333,;81;;;;
54.5693933333,;-1.2393433333,;82;;;;
54.5693916667,;-1.2392833333,;82;;;;
54.569395,;-1.239245,;82;;;;
54.5693916667,;-1.2392316667,;81;;;;
54.569385,;-1.23923,;82;;;;
54.5693666667,;-1.239225,;82;;;;
54.56935,;-1.2392283333,;83;;;;
54.5693316667,;-1.239225,;83;;;;
54.569315,;-1.2392266667,;83;;;;
54.5692966667,;-1.239235,;82;;;;
54.5692716667,;-1.239225,;82;;;;
54.569245,;-1.2392166667,;82;;;;
54.56922,;-1.2392133333,;83;;;;
54.5691933333,;-1.2392166667,;84;;;;
54.5691683333,;-1.2392283333,;84;;;;
54.5691383333,;-1.2392266667,;84;;;;
54.569105,;-1.2392233333,;84;;;;
54.5690716667,;-1.23923,;84;;;;
54.5690366667,;-1.239235,;84;;;;
54.5690016667,;-1.23924,;84;;;;
54.5689683333,;-1.2392533333,;84;;;;
54.5689366667,;-1.2392633333,;84;;;;
54.5689016667,;-1.239275,;84;;;;
54.5688683333,;-1.2392833333,;84;;;;
54.5688333333,;-1.2392916667,;84;;;;
54.5688,;-1.2393066667,;84;;;;
54.568765,;-1.23932,;84;;;;
54.5687366667,;-1.23933,;84;;;;
54.5687016667,;-1.2393366667,;84;;;;
54.5686716667,;-1.2393466667,;83;;;;
54.56864,;-1.2393483333,;83;;;;
54.56861,;-1.239355,;83;;;;
54.5685833333,;-1.2393616667,;83;;;;
54.5685566667,;-1.23937,;81;;;;
54.56853,;-1.2393766667,;81;;;;
54.5685,;-1.2393883333,;81;;;;
54.5684766667,;-1.239405,;81;;;;
54.56845,;-1.2394166667,;81;;;;
54.5684216667,;-1.23943,;80;;;;
54.5683933333,;-1.239435,;81;;;;
54.5683666667,;-1.2394483333,;82;;;;
54.5683366667,;-1.2394733333,;82;;;;
54.5683066667,;-1.2394983333,;81;;;;
54.5682683333,;-1.2395283333,;82;;;;
54.568235,;-1.2395433333,;82;;;;
54.5682016667,;-1.239555,;81;;;;
54.5681666667,;-1.2395683333,;81;;;;
54.5681316667,;-1.2395766667,;81;;;;
54.5681016667,;-1.239585,;81;;;;
54.5680733333,;-1.2395966667,;81;;;;
54.568045,;-1.2396116667,;82;;;;
54.5680183333,;-1.23962,;82;;;;
54.5679933333,;-1.23963,;82;;;;
54.5679716667,;-1.2396416667,;82;;;;
54.5679583333,;-1.2396466667,;82;;;;
54.5679483333,;-1.2396483333,;82;;;;
54.5679416667,;-1.2396466667,;83;;;;
54.5679366667,;-1.23965,;82;;;;
54.5679366667,;-1.2396483333,;82;;;;
54.5679366667,;-1.2396483333,;83;;;;
54.5679366667,;-1.2396466667,;83;;;;
54.5679366667,;-1.2396466667,;82;;;;
54.567935,;-1.2396466667,;82;;;;
54.5679333333,;-1.2396483333,;83;;;;
54.5679316667,;-1.23965,;83;;;;
54.567925,;-1.2396516667,;83;;;;
54.5679166667,;-1.2396533333,;83;;;;
54.5678966667,;-1.23966,;83;;;;
54.5678716667,;-1.2396666667,;83;;;;
54.5678433333,;-1.239675,;83;;;;
54.5678116667,;-1.23969,;83;;;;
54.5677783333,;-1.2396983333,;83;;;;
54.5677383333,;-1.23972,;83;;;;
54.5677016667,;-1.2397283333,;83;;;;
54.5676616667,;-1.239755,;83;;;;
54.5676233333,;-1.2397766667,;82;;;;
54.5675866667,;-1.239795,;82;;;;
54.56755,;-1.2398083333,;82;;;;
54.567515,;-1.2398166667,;83;;;;
54.5674816667,;-1.239825,;83;;;;
54.5674516667,;-1.23984,;82;;;;
54.5674183333,;-1.2398533333,;82;;;;
54.5673833333,;-1.2398683333,;81;;;;
54.56735,;-1.2398883333,;81;;;;
54.5673166667,;-1.239905,;81;;;;
54.567285,;-1.23992,;81;;;;
54.5672566667,;-1.239935,;81;;;;
54.5672266667,;-1.2399533333,;80;;;;
54.5672,;-1.2399683333,;80;;;;
54.567175,;-1.2399833333,;80;;;;
54.5671483333,;-1.2400016667,;80;;;;
54.5671233333,;-1.240025,;80;;;;
54.567095,;-1.24004,;80;;;;
54.567065,;-1.2400483333,;81;;;;
54.5670383333,;-1.2400416667,;81;;;;
54.567015,;-1.2400283333,;81;;;;
54.5670016667,;-1.2399983333,;81;;;;
54.566995,;-1.2399616667,;81;;;;
54.56698,;-1.2399233333,;81;;;;
54.5669683333,;-1.23988,;80;;;;
54.5669633333,;-1.23983,;80;;;;
54.5669566667,;-1.2397816667,;82;;;;
54.5669483333,;-1.2397316667,;82;;;;
54.5669383333,;-1.2396866667,;82;;;;
54.5669266667,;-1.23964,;82;;;;
54.5669183333,;-1.2395933333,;82;;;;
54.5669083333,;-1.2395466667,;82;;;;
54.566895,;-1.2395033333,;82;;;;
54.5668866667,;-1.23946,;81;;;;
54.5668766667,;-1.23941,;81;;;;
54.5668683333,;-1.2393616667,;80;;;;
54.5668516667,;-1.2393083333,;80;;;;
54.566835,;-1.239255,;80;;;;
54.5668216667,;-1.2392016667,;80;;;;
54.5668116667,;-1.2391466667,;81;;;;
54.5668016667,;-1.23909,;81;;;;
54.5667916667,;-1.23903,;81;;;;
54.5667833333,;-1.2389716667,;81;;;;
54.566775,;-1.2389133333,;81;;;;
54.5667633333,;-1.2388616667,;80;;;;
54.5667516667,;-1.23881,;80;;;;
54.5667416667,;-1.238755,;80;;;;
54.566735,;-1.238705,;80;;;;
54.566735,;-1.2386533333,;80;;;;
54.56673,;-1.2386,;80;;;;
54.566725,;-1.238545,;80;;;;
54.5667183333,;-1.238495,;80;;;;
54.5667066667,;-1.2384416667,;80;;;;
54.5666966667,;-1.2383833333,;80;;;;
54.5666883333,;-1.23833,;80;;;;
54.5666783333,;-1.2382716667,;80;;;;
54.5666683333,;-1.2382166667,;80;;;;
54.5666566667,;-1.2381616667,;80;;;;
54.5666416667,;-1.2381033333,;80;;;;
54.5666316667,;-1.2380466667,;80;;;;
54.56662,;-1.2379983333,;80;;;;
54.5666083333,;-1.237955,;80;;;;
54.5666,;-1.2379083333,;81;;;;
54.5665966667,;-1.237865,;81;;;;
54.5665933333,;-1.23782,;82;;;;
54.566585,;-1.2377683333,;82;;;;
54.5665816667,;-1.2377166667,;82;;;;
54.566585,;-1.237665,;83;;;;
54.56659,;-1.2376116667,;83;;;;
54.5665966667,;-1.2375583333,;83;;;;
54.5666066667,;-1.237505,;83;;;;
54.5666166667,;-1.2374516667,;83;;;;
54.5666283333,;-1.2374066667,;83;;;;
54.56664,;-1.2373633333,;83;;;;
54.5666516667,;-1.2373233333,;83;;;;
54.566665,;-1.23728,;83;;;;
54.56668,;-1.23724,;83;;;;
54.5666933333,;-1.2372083333,;83;;;;
54.5667083333,;-1.2371766667,;83;;;;
54.566725,;-1.2371416667,;83;;;;
54.566745,;-1.2371033333,;83;;;;
54.5667616667,;-1.2370566667,;82;;;;
54.5667783333,;-1.2370116667,;82;;;;
54.5667933333,;-1.2369566667,;80;;;;
54.5668083333,;-1.2369033333,;80;;;;
54.5668216667,;-1.2368533333,;80;;;;
54.5668316667,;-1.2367933333,;81;;;;
54.5668433333,;-1.2367383333,;81;;;;
54.5668533333,;-1.236685,;81;;;;
54.5668583333,;-1.2366266667,;80;;;;
54.5668683333,;-1.2365766667,;80;;;;
54.5668783333,;-1.2365266667,;80;;;;
54.56689,;-1.2364716667,;80;;;;
54.5669016667,;-1.2364166667,;80;;;;
54.5669083333,;-1.236355,;80;;;;
54.5669083333,;-1.23628,;80;;;;
54.5669116667,;-1.2362166667,;80;;;;
54.566915,;-1.236155,;80;;;;
54.566915,;-1.2360816667,;81;;;;
54.5669133333,;-1.2360116667,;80;;;;
54.566915,;-1.23593,;80;;;;
54.566915,;-1.23586,;80;;;;
54.566915,;-1.235785,;80;;;;
54.566915,;-1.2357216667,;80;;;;
54.5669133333,;-1.2356466667,;80;;;;
54.5669083333,;-1.2355783333,;80;;;;
54.5669016667,;-1.2355116667,;80;;;;
54.5668983333,;-1.23544,;80;;;;
54.5668983333,;-1.2353733333,;80;;;;
54.5668983333,;-1.2353033333,;80;;;;
54.5668983333,;-1.23522,;80;;;;
54.5668933333,;-1.2351483333,;81;;;;
54.56689,;-1.23508,;81;;;;
54.5668866667,;-1.2350066667,;81;;;;
54.5668816667,;-1.2349316667,;81;;;;
54.5668816667,;-1.2348383333,;81;;;;
54.5668783333,;-1.23476,;81;;;;
54.5668783333,;-1.2346833333,;81;;;;
54.566875,;-1.2346,;81;;;;
54.566875,;-1.2345083333,;81;;;;
54.5668733333,;-1.2344316667,;81;;;;
54.5668733333,;-1.2343566667,;80;;;;
54.566875,;-1.234265,;80;;;;
54.5668733333,;-1.2341916667,;80;;;;
54.566875,;-1.2341133333,;80;;;;
54.5668733333,;-1.234035,;80;;;;
54.5668683333,;-1.2339666667,;80;;;;
54.5668616667,;-1.2339016667,;80;;;;
54.5668566667,;-1.23383,;80;;;;
54.5668516667,;-1.2337616667,;80;;;;
54.5668516667,;-1.2337,;80;;;;
54.5668516667,;-1.2336366667,;80;;;;
54.566855,;-1.233565,;80;;;;
54.56685,;-1.2335016667,;80;;;;
54.566845,;-1.233435,;80;;;;
54.5668383333,;-1.233365,;80;;;;
54.5668333333,;-1.233295,;80;;;;
54.56683,;-1.2332233333,;80;;;;
54.5668266667,;-1.2331583333,;80;;;;
54.5668283333,;-1.2330916667,;80;;;;
54.566825,;-1.233025,;80;;;;
54.5668216667,;-1.23296,;80;;;;
54.5668183333,;-1.2328966667,;80;;;;
54.5668133333,;-1.2328283333,;80;;;;
54.56681,;-1.2327616667,;81;;;;
54.566805,;-1.2326916667,;81;;;;
54.5667983333,;-1.2326183333,;82;;;;
54.566795,;-1.2325433333,;82;;;;
54.5667916667,;-1.23247,;82;;;;
54.5667866667,;-1.232395,;82;;;;
54.5667866667,;-1.23232,;82;;;;
54.5667933333,;-1.2322466667,;81;;;;
54.5667916667,;-1.2321683333,;81;;;;
54.5667866667,;-1.2320916667,;81;;;;
54.5667816667,;-1.232015,;81;;;;
54.5667766667,;-1.2319433333,;81;;;;
54.5667733333,;-1.2318733333,;81;;;;
54.5667683333,;-1.2318066667,;81;;;;
54.566765,;-1.2317416667,;81;;;;
54.5667633333,;-1.2316766667,;81;;;;
54.5667616667,;-1.2316116667,;81;;;;
54.56676,;-1.231545,;81;;;;
54.5667583333,;-1.2314783333,;81;;;;
54.566755,;-1.23141,;81;;;;
54.56675,;-1.2313433333,;81;;;;
54.5667466667,;-1.2312783333,;81;;;;
54.5667433333,;-1.2312133333,;81;;;;
54.5667416667,;-1.2311466667,;81;;;;
54.5667383333,;-1.231085,;81;;;;
54.5667316667,;-1.2310183333,;81;;;;
54.5667266667,;-1.2309516667,;81;;;;
54.5667233333,;-1.230885,;81;;;;
54.56672,;-1.23082,;81;;;;
54.5667166667,;-1.23075,;81;;;;
54.566715,;-1.2306866667,;81;;;;
54.5667116667,;-1.2306233333,;81;;;;
54.5667083333,;-1.230555,;81;;;;
54.5667066667,;-1.2304883333,;81;;;;
54.5667066667,;-1.2304216667,;81;;;;
54.5667066667,;-1.2303416667,;81;;;;
54.566705,;-1.23027,;81;;;;
54.5667016667,;-1.2301983333,;80;;;;
54.5667,;-1.2301266667,;80;;;;
54.5666966667,;-1.2300566667,;81;;;;
54.566695,;-1.229985,;81;;;;
54.5666933333,;-1.2299066667,;81;;;;
54.56669,;-1.229835,;81;;;;
54.5666866667,;-1.2297566667,;81;;;;
54.566685,;-1.22968,;81;;;;
54.56668,;-1.2296033333,;81;;;;
54.566675,;-1.22953,;81;;;;
54.5666683333,;-1.22946,;81;;;;
54.5666616667,;-1.2293916667,;81;;;;
54.566655,;-1.229325,;81;;;;
54.566655,;-1.2292566667,;82;;;;
54.5666516667,;-1.2291883333,;82;;;;
54.566645,;-1.22912,;82;;;;
54.5666466667,;-1.2290366667,;82;;;;
54.5666433333,;-1.2289683333,;82;;;;
54.56664,;-1.2289,;82;;;;
54.5666483333,;-1.2288366667,;82;;;;
54.5666516667,;-1.2287683333,;82;;;;
54.5666483333,;-1.2287083333,;82;;;;
54.5666483333,;-1.2286516667,;82;;;;
54.566645,;-1.2285883333,;83;;;;
54.56664,;-1.2285266667,;83;;;;
54.56664,;-1.22847,;82;;;;
54.5666466667,;-1.2284266667,;82;;;;
54.566655,;-1.2283766667,;82;;;;
54.5666616667,;-1.228335,;82;;;;
54.5666733333,;-1.2283366667,;82;;;;
54.5666933333,;-1.2283433333,;82;;;;
54.5667133333,;-1.2283483333,;82;;;;
54.56673,;-1.2283466667,;82;;;;
54.5667466667,;-1.22836,;82;;;;
54.5667566667,;-1.2283716667,;82;;;;
54.5667716667,;-1.2283883333,;82;;;;
54.5667833333,;-1.228375,;82;;;;
54.5668083333,;-1.2283733333,;83;;;;
54.5668316667,;-1.2283633333,;83;;;;
54.566855,;-1.2283566667,;83;;;;
54.5668833333,;-1.22834,;83;;;;
54.56691,;-1.2283283333,;83;;;;
54.5669366667,;-1.2283183333,;83;;;;
54.5669633333,;-1.228315,;83;;;;
54.5669883333,;-1.228315,;83;;;;
54.5670083333,;-1.228315,;83;;;;
54.5670283333,;-1.2283116667,;83;;;;
54.5670533333,;-1.2283216667,;83;;;;
54.5670733333,;-1.2283216667,;83;;;;
54.5671,;-1.2283216667,;83;;;;
54.5671233333,;-1.2283233333,;83;;;;
54.567145,;-1.2283233333,;83;;;;
54.5671683333,;-1.2283183333,;83;;;;
54.5671916667,;-1.228315,;83;;;;
54.567215,;-1.22831,;83;;;;
54.5672333333,;-1.2283,;82;;;;
54.5672533333,;-1.2282933333,;82;;;;
54.5672733333,;-1.2282866667,;82;;;;
54.567295,;-1.2282866667,;82;;;;
54.5673183333,;-1.22828,;82;;;;
54.5673416667,;-1.2282716667,;82;;;;
54.5673666667,;-1.2282716667,;82;;;;
54.567395,;-1.2282683333,;82;;;;
54.5674183333,;-1.2282616667,;82;;;;
54.5674416667,;-1.2282583333,;82;;;;
54.5674633333,;-1.228255,;82;;;;
54.5674866667,;-1.2282466667,;82;;;;
54.56751,;-1.22824,;82;;;;
54.56753,;-1.2282383333,;82;;;;
54.5675533333,;-1.22823,;82;;;;
54.5675783333,;-1.2282216667,;82;;;;
54.5676083333,;-1.2282116667,;82;;;;
54.5676333333,;-1.2282066667,;82;;;;
54.5676633333,;-1.2282016667,;82;;;;
54.56769,;-1.228195,;82;;;;
54.567715,;-1.2281883333,;82;;;;
54.5677416667,;-1.2281816667,;81;;;;
54.56777,;-1.22817,;81;;;;
54.5678,;-1.22816,;81;;;;
54.5678316667,;-1.228155,;81;;;;
54.56786,;-1.228145,;81;;;;
54.5678866667,;-1.2281383333,;81;;;;
54.567915,;-1.2281316667,;81;;;;
54.567945,;-1.228125,;81;;;;
54.5679733333,;-1.2281166667,;81;;;;
54.5679983333,;-1.2281083333,;81;;;;
54.5680216667,;-1.2281,;80;;;;
54.5680516667,;-1.2280933333,;80;;;;
54.5680816667,;-1.2280866667,;80;;;;
54.5681133333,;-1.2280816667,;80;;;;
54.5681383333,;-1.2280733333,;82;;;;
54.56816,;-1.2280616667,;82;;;;
54.56818,;-1.2280533333,;82;;;;
54.5681966667,;-1.2280483333,;81;;;;
54.5682183333,;-1.2280483333,;81;;;;
54.56824,;-1.2280466667,;81;;;;
54.5682666667,;-1.2280433333,;82;;;;
54.5682916667,;-1.2280433333,;82;;;;
54.5683133333,;-1.2280383333,;82;;;;
54.56834,;-1.2280266667,;81;;;;
54.5683733333,;-1.2280166667,;81;;;;
54.5684033333,;-1.2280116667,;82;;;;
54.568435,;-1.2280066667,;83;;;;
54.5684633333,;-1.2279983333,;83;;;;
54.568495,;-1.22799,;83;;;;
54.568525,;-1.2279816667,;83;;;;
54.5685566667,;-1.2279716667,;82;;;;
54.5685883333,;-1.2279633333,;82;;;;
54.5686183333,;-1.2279533333,;82;;;;
54.56865,;-1.2279466667,;81;;;;
54.56868,;-1.2279366667,;81;;;;
54.568705,;-1.2279316667,;81;;;;
54.56873,;-1.227925,;81;;;;
54.5687516667,;-1.227915,;82;;;;
54.5687766667,;-1.2279033333,;83;;;;
54.5688,;-1.227895,;83;;;;
54.56883,;-1.2278916667,;82;;;;
54.5688583333,;-1.22789,;82;;;;
54.5688816667,;-1.2278916667,;81;;;;
54.5689,;-1.2278883333,;81;;;;
54.568915,;-1.2278883333,;82;;;;
54.5689266667,;-1.2278916667,;82;;;;
54.5689333333,;-1.22789,;83;;;;
54.5689383333,;-1.2278933333,;83;;;;
54.5689433333,;-1.2279016667,;83;;;;
54.568945,;-1.227905,;83;;;;
54.5689466667,;-1.2279083333,;83;;;;
54.5689483333,;-1.2279116667,;84;;;;
54.56895,;-1.2279116667,;84;;;;
54.56895,;-1.2279133333,;84;;;;
54.5689516667,;-1.2279133333,;84;;;;
54.5689516667,;-1.2279133333,;83;;;;
54.5689516667,;-1.2279133333,;83;;;;
54.5689533333,;-1.2279133333,;83;;;;
54.5689533333,;-1.2279133333,;83;;;;
54.5689583333,;-1.2279116667,;83;;;;
54.5689633333,;-1.2279066667,;84;;;;
54.568965,;-1.227905,;84;;;;
54.5689666667,;-1.227905,;83;;;;
54.5689666667,;-1.227905,;83;;;;
54.568975,;-1.2279016667,;83;;;;
54.5690083333,;-1.227885,;82;;;;
54.5690533333,;-1.2278616667,;82;;;;
54.56909,;-1.2278416667,;82;;;;
54.569125,;-1.2278333333,;83;;;;
54.5691583333,;-1.2278283333,;83;;;;
54.5691816667,;-1.2278216667,;82;;;;
54.5692066667,;-1.227815,;82;;;;
54.5692333333,;-1.22781,;82;;;;
54.5692616667,;-1.2278,;82;;;;
54.5692916667,;-1.2277933333,;83;;;;
54.5693216667,;-1.2277866667,;83;;;;
54.5693516667,;-1.2277783333,;83;;;;
54.5693783333,;-1.22777,;81;;;;
54.569405,;-1.2277633333,;81;;;;
54.569435,;-1.2277566667,;82;;;;
54.5694683333,;-1.2277533333,;82;;;;
54.5695016667,;-1.227745,;82;;;;
54.5695366667,;-1.2277366667,;82;;;;
54.5695683333,;-1.22773,;81;;;;
54.569605,;-1.2277316667,;81;;;;
54.5696433333,;-1.22773,;82;;;;
54.569675,;-1.2277266667,;81;;;;
54.5697016667,;-1.2277166667,;81;;;;
54.5697283333,;-1.2277133333,;82;;;;
54.5697566667,;-1.2277116667,;81;;;;
54.5697816667,;-1.2277116667,;81;;;;
54.5698066667,;-1.2277133333,;82;;;;
54.5698333333,;-1.2277183333,;82;;;;
54.5698583333,;-1.2277266667,;82;;;;
54.5698816667,;-1.22773,;82;;;;
54.569905,;-1.2277283333,;82;;;;
54.5699216667,;-1.22773,;82;;;;
54.56995,;-1.2277333333,;82;;;;
54.5699766667,;-1.22775,;82;;;;
54.5699866667,;-1.2277766667,;82;;;;
54.5699916667,;-1.22781,;82;;;;
54.5700033333,;-1.2278433333,;82;;;;
54.570015,;-1.2278783333,;82;;;;
54.5700283333,;-1.2279116667,;82;;;;
54.57004,;-1.2279466667,;82;;;;
54.5700483333,;-1.227985,;82;;;;
54.570055,;-1.2280266667,;82;;;;
54.5700616667,;-1.2280716667,;82;;;;
54.570065,;-1.2281183333,;82;;;;
54.5700666667,;-1.22816,;81;;;;
54.57007,;-1.2282016667,;81;;;;
54.5700783333,;-1.2282533333,;82;;;;
54.570085,;-1.22831,;82;;;;
54.57009,;-1.228365,;82;;;;
54.5700966667,;-1.2284216667,;82;;;;
54.5701,;-1.2284816667,;82;;;;
54.5701066667,;-1.2285366667,;81;;;;
54.5701116667,;-1.22859,;81;;;;
54.5701166667,;-1.2286383333,;82;;;;
54.5701233333,;-1.2286833333,;82;;;;
54.5701283333,;-1.22873,;82;;;;
54.5701316667,;-1.228775,;82;;;;
54.5701383333,;-1.2288183333,;82;;;;
54.5701433333,;-1.2288566667,;82;;;;
54.5701516667,;-1.2288933333,;82;;;;
54.5701616667,;-1.2289366667,;83;;;;
